,heartrate
2023-03-16 14:38:00,74.0
2023-03-16 14:40:00,76.0
2023-03-16 14:42:00,88.0
2023-03-16 14:44:00,68.0
2023-03-16 14:46:00,54.0
2023-03-16 14:48:00,57.0
2023-03-16 14:50:00,57.0
2023-03-16 14:52:00,65.0
2023-03-16 14:54:00,60.0
2023-03-16 14:56:00,56.0
2023-03-16 14:58:00,58.0
2023-03-16 15:00:00,56.0
2023-03-16 15:02:00,56.0
2023-03-16 15:04:00,57.0
2023-03-16 15:06:00,57.0
2023-03-16 15:08:00,57.0
2023-03-16 15:10:00,74.0
2023-03-16 15:12:00,61.0
2023-03-16 15:14:00,52.0
2023-03-16 15:16:00,52.0
2023-03-16 15:18:00,53.0
2023-03-16 15:20:00,54.0
2023-03-16 15:22:00,56.0
2023-03-16 15:24:00,60.0
2023-03-16 15:26:00,62.0
2023-03-16 15:28:00,60.0
2023-03-16 15:30:00,60.0
2023-03-16 15:32:00,61.0
2023-03-16 15:34:00,60.0
2023-03-16 15:36:00,58.0
2023-03-16 15:38:00,60.0
2023-03-16 15:40:00,58.0
2023-03-16 15:42:00,58.0
2023-03-16 15:44:00,58.0
2023-03-16 15:46:00,63.0
2023-03-16 15:48:00,63.0
2023-03-16 15:50:00,60.0
2023-03-16 15:52:00,60.0
2023-03-16 15:54:00,59.0
2023-03-16 15:56:00,59.0
2023-03-16 15:58:00,62.0
2023-03-16 16:00:00,60.0
2023-03-16 16:02:00,60.0
2023-03-16 16:04:00,62.0
2023-03-16 16:06:00,61.0
2023-03-16 16:08:00,61.0
2023-03-16 16:10:00,60.0
2023-03-16 16:12:00,61.0
2023-03-16 16:14:00,60.0
2023-03-16 16:16:00,60.0
2023-03-16 16:18:00,58.0
2023-03-16 16:20:00,59.0
2023-03-16 16:22:00,61.0
2023-03-16 16:24:00,63.0
2023-03-16 16:26:00,59.0
2023-03-16 16:28:00,59.0
2023-03-16 16:30:00,59.0
2023-03-16 16:32:00,59.0
2023-03-16 16:34:00,59.0
2023-03-16 16:36:00,59.0
2023-03-16 16:38:00,59.0
2023-03-16 16:40:00,66.0
2023-03-16 16:42:00,63.0
2023-03-16 16:44:00,70.0
2023-03-16 16:46:00,85.0
2023-03-16 16:48:00,85.0
2023-03-16 16:50:00,81.0
2023-03-16 16:52:00,76.0
2023-03-16 16:54:00,82.0
2023-03-16 16:56:00,77.0
2023-03-16 16:58:00,73.0
2023-03-16 17:00:00,75.0
2023-03-16 17:02:00,78.0
2023-03-16 17:04:00,71.0
2023-03-16 17:06:00,70.0
2023-03-16 17:08:00,77.0
2023-03-16 17:10:00,66.0
2023-03-16 17:12:00,66.0
2023-03-16 17:14:00,62.0
2023-03-16 17:16:00,72.0
2023-03-16 17:18:00,74.0
2023-03-16 17:20:00,73.0
2023-03-16 17:22:00,61.0
2023-03-16 17:24:00,55.0
2023-03-16 17:26:00,56.0
2023-03-16 17:28:00,55.0
2023-03-16 17:30:00,55.0
2023-03-16 17:32:00,54.0
2023-03-16 17:34:00,55.0
2023-03-16 17:36:00,54.0
2023-03-16 17:38:00,62.0
2023-03-16 17:40:00,75.0
2023-03-16 17:42:00,68.0
2023-03-16 17:44:00,69.0
2023-03-16 17:46:00,73.0
2023-03-16 17:48:00,64.0
2023-03-16 17:50:00,63.0
2023-03-16 17:52:00,63.0
2023-03-16 17:54:00,72.0
2023-03-16 17:56:00,63.0
2023-03-16 17:58:00,68.0
2023-03-16 18:00:00,67.0
2023-03-16 18:02:00,66.0
2023-03-16 18:04:00,68.0
2023-03-16 18:06:00,66.0
2023-03-16 18:08:00,64.0
2023-03-16 18:10:00,55.0
2023-03-16 18:12:00,62.0
2023-03-16 18:14:00,71.0
2023-03-16 18:16:00,67.0
2023-03-16 18:18:00,71.0
2023-03-16 18:20:00,69.0
2023-03-16 23:00:00,
2023-03-17 06:02:00,77.0
2023-03-17 06:04:00,100.0
2023-03-17 06:06:00,97.0
2023-03-17 06:08:00,97.0
2023-03-17 06:10:00,92.0
2023-03-17 06:12:00,81.0
2023-03-17 06:14:00,77.0
2023-03-17 06:16:00,91.0
2023-03-17 06:18:00,86.0
2023-03-17 06:20:00,85.0
2023-03-17 06:22:00,75.0
2023-03-17 06:24:00,89.0
2023-03-17 06:26:00,83.0
2023-03-17 06:28:00,80.0
2023-03-17 06:30:00,86.0
2023-03-17 06:32:00,88.0
2023-03-17 06:34:00,76.0
2023-03-17 06:36:00,81.0
2023-03-17 06:38:00,89.0
2023-03-17 06:40:00,83.0
2023-03-17 06:42:00,80.0
2023-03-17 06:44:00,87.0
2023-03-17 06:46:00,84.0
2023-03-17 06:48:00,89.0
2023-03-17 06:50:00,94.0
2023-03-17 06:52:00,97.0
2023-03-17 06:54:00,88.0
2023-03-17 06:56:00,84.0
2023-03-17 06:58:00,77.0
2023-03-17 07:00:00,82.0
2023-03-17 07:02:00,82.0
2023-03-17 07:04:00,90.0
2023-03-17 07:06:00,85.0
2023-03-17 07:08:00,82.0
2023-03-17 07:10:00,66.0
2023-03-17 07:12:00,66.0
2023-03-17 07:14:00,69.0
2023-03-17 07:16:00,68.0
2023-03-17 07:18:00,67.0
2023-03-17 07:20:00,66.0
2023-03-17 07:22:00,66.0
2023-03-17 07:24:00,69.0
2023-03-17 07:26:00,67.0
2023-03-17 07:28:00,69.0
2023-03-17 07:30:00,74.0
2023-03-17 07:32:00,71.0
2023-03-17 07:34:00,71.0
2023-03-17 07:36:00,71.0
2023-03-17 07:38:00,71.0
2023-03-17 07:40:00,69.0
2023-03-17 07:42:00,67.0
2023-03-17 07:44:00,68.0
2023-03-17 07:46:00,86.0
2023-03-17 07:48:00,93.0
2023-03-17 07:50:00,69.0
2023-03-17 07:52:00,60.0
2023-03-17 07:54:00,60.0
2023-03-17 07:56:00,64.0
2023-03-17 07:58:00,65.0
2023-03-17 08:00:00,67.0
2023-03-17 08:02:00,67.0
2023-03-17 08:04:00,65.0
2023-03-17 08:06:00,64.0
2023-03-17 08:08:00,67.0
2023-03-17 08:10:00,70.0
2023-03-17 08:12:00,70.0
2023-03-17 08:14:00,70.0
2023-03-17 08:16:00,71.0
2023-03-17 08:18:00,69.0
2023-03-17 08:20:00,68.0
2023-03-17 08:22:00,70.0
2023-03-17 08:24:00,69.0
2023-03-17 08:26:00,68.0
2023-03-17 08:28:00,69.0
2023-03-17 08:30:00,71.0
2023-03-17 08:32:00,74.0
2023-03-17 08:34:00,74.0
2023-03-17 08:36:00,71.0
2023-03-17 08:38:00,72.0
2023-03-17 08:40:00,71.0
2023-03-17 08:42:00,70.0
2023-03-17 08:44:00,70.0
2023-03-17 08:46:00,72.0
2023-03-17 08:48:00,63.0
2023-03-17 08:50:00,68.0
2023-03-17 08:52:00,65.0
2023-03-17 08:54:00,68.0
2023-03-17 08:56:00,67.0
2023-03-17 08:58:00,68.0
2023-03-17 09:00:00,69.0
2023-03-17 09:02:00,67.0
2023-03-17 09:04:00,64.0
2023-03-17 09:06:00,67.0
2023-03-17 09:08:00,67.0
2023-03-17 09:10:00,67.0
2023-03-17 09:12:00,69.0
2023-03-17 09:14:00,63.0
2023-03-17 09:16:00,65.0
2023-03-17 09:18:00,64.0
2023-03-17 09:20:00,64.0
2023-03-17 09:22:00,65.0
2023-03-17 09:24:00,64.0
2023-03-17 09:26:00,65.0
2023-03-17 09:28:00,63.0
2023-03-17 09:30:00,63.0
2023-03-17 09:32:00,61.0
2023-03-17 09:34:00,62.0
2023-03-17 09:36:00,62.0
2023-03-17 09:38:00,63.0
2023-03-17 09:40:00,62.0
2023-03-17 09:42:00,66.0
2023-03-17 09:44:00,62.0
2023-03-17 09:46:00,64.0
2023-03-17 09:48:00,62.0
2023-03-17 09:50:00,66.0
2023-03-17 09:52:00,65.0
2023-03-17 09:54:00,65.0
2023-03-17 09:56:00,62.0
2023-03-17 09:58:00,62.0
2023-03-17 10:00:00,71.0
2023-03-17 10:02:00,89.0
2023-03-17 10:04:00,87.0
2023-03-17 10:06:00,78.0
2023-03-17 10:08:00,63.0
2023-03-17 10:10:00,56.0
2023-03-17 10:12:00,68.0
2023-03-17 10:14:00,74.0
2023-03-17 10:16:00,62.0
2023-03-17 10:18:00,49.0
2023-03-17 10:20:00,52.0
2023-03-17 10:22:00,66.0
2023-03-17 10:24:00,83.0
2023-03-17 10:26:00,92.0
2023-03-17 10:28:00,77.0
2023-03-17 10:30:00,75.0
2023-03-17 10:32:00,64.0
2023-03-17 10:34:00,68.0
2023-03-17 10:36:00,86.0
2023-03-17 10:38:00,72.0
2023-03-17 10:40:00,60.0
2023-03-17 10:42:00,58.0
2023-03-17 10:44:00,62.0
2023-03-17 10:46:00,67.0
2023-03-17 10:48:00,68.0
2023-03-17 10:50:00,69.0
2023-03-17 10:52:00,73.0
2023-03-17 10:54:00,71.0
2023-03-17 10:56:00,71.0
2023-03-17 10:58:00,71.0
2023-03-17 11:00:00,68.0
2023-03-17 11:02:00,71.0
2023-03-17 11:04:00,69.0
2023-03-17 11:06:00,69.0
2023-03-17 11:08:00,70.0
2023-03-17 11:10:00,70.0
2023-03-17 11:12:00,70.0
2023-03-17 11:14:00,69.0
2023-03-17 11:16:00,69.0
2023-03-17 11:18:00,70.0
2023-03-17 11:20:00,70.0
2023-03-17 11:22:00,70.0
2023-03-17 11:24:00,68.0
2023-03-17 11:26:00,72.0
2023-03-17 11:28:00,84.0
2023-03-17 11:30:00,96.0
2023-03-17 11:32:00,83.0
2023-03-17 11:34:00,63.0
2023-03-17 11:36:00,65.0
2023-03-17 11:38:00,73.0
2023-03-17 11:40:00,71.0
2023-03-17 11:42:00,69.0
2023-03-17 11:44:00,70.0
2023-03-17 11:46:00,69.0
2023-03-17 11:48:00,70.0
2023-03-17 11:50:00,70.0
2023-03-17 11:52:00,70.0
2023-03-17 11:54:00,72.0
2023-03-17 11:56:00,74.0
2023-03-17 11:58:00,93.0
2023-03-17 12:00:00,94.0
2023-03-17 12:02:00,78.0
2023-03-17 12:04:00,65.0
2023-03-17 12:06:00,67.0
2023-03-17 12:08:00,65.0
2023-03-17 12:10:00,65.0
2023-03-17 12:12:00,68.0
2023-03-17 12:14:00,81.0
2023-03-17 12:16:00,85.0
2023-03-17 12:18:00,80.0
2023-03-17 12:20:00,63.0
2023-03-17 12:22:00,62.0
2023-03-17 12:24:00,63.0
2023-03-17 12:26:00,65.0
2023-03-17 12:28:00,70.0
2023-03-17 12:30:00,69.0
2023-03-17 12:32:00,60.0
2023-03-17 12:34:00,57.0
2023-03-17 12:36:00,58.0
2023-03-17 12:38:00,60.0
2023-03-17 12:40:00,70.0
2023-03-17 12:42:00,72.0
2023-03-17 12:44:00,75.0
2023-03-17 12:46:00,74.0
2023-03-17 12:48:00,74.0
2023-03-17 12:50:00,74.0
2023-03-17 12:52:00,75.0
2023-03-17 12:54:00,76.0
2023-03-17 12:56:00,75.0
2023-03-17 12:58:00,74.0
2023-03-17 13:00:00,74.0
2023-03-17 13:02:00,76.0
2023-03-17 13:04:00,74.0
2023-03-17 13:06:00,78.0
2023-03-17 13:08:00,72.0
2023-03-17 13:10:00,72.0
2023-03-17 13:12:00,73.0
2023-03-17 13:14:00,72.0
2023-03-17 13:16:00,71.0
2023-03-17 13:18:00,78.0
2023-03-17 13:20:00,78.0
2023-03-17 13:22:00,76.0
2023-03-17 13:24:00,76.0
2023-03-17 13:26:00,73.0
2023-03-17 13:28:00,73.0
2023-03-17 13:30:00,74.0
2023-03-17 13:32:00,74.0
2023-03-17 13:34:00,75.0
2023-03-17 13:36:00,72.0
2023-03-17 13:38:00,74.0
2023-03-17 13:40:00,75.0
2023-03-17 13:42:00,75.0
2023-03-17 13:44:00,70.0
2023-03-17 13:46:00,70.0
2023-03-17 13:48:00,70.0
2023-03-17 13:50:00,70.0
2023-03-17 13:52:00,69.0
2023-03-17 13:54:00,72.0
2023-03-17 13:56:00,71.0
2023-03-17 13:58:00,75.0
2023-03-17 14:00:00,81.0
2023-03-17 14:02:00,77.0
2023-03-17 14:04:00,72.0
2023-03-17 14:06:00,69.0
2023-03-17 14:08:00,73.0
2023-03-17 14:10:00,71.0
2023-03-17 14:12:00,75.0
2023-03-17 14:14:00,71.0
2023-03-17 14:16:00,71.0
2023-03-17 14:18:00,74.0
2023-03-17 14:20:00,70.0
2023-03-17 14:22:00,68.0
2023-03-17 14:24:00,69.0
2023-03-17 14:26:00,71.0
2023-03-17 14:28:00,71.0
2023-03-17 14:30:00,70.0
2023-03-17 14:32:00,72.0
2023-03-17 14:34:00,71.0
2023-03-17 14:36:00,69.0
2023-03-17 14:38:00,72.0
2023-03-17 14:40:00,71.0
2023-03-17 14:42:00,70.0
2023-03-17 14:44:00,71.0
2023-03-17 14:46:00,68.0
2023-03-17 14:48:00,70.0
2023-03-17 14:50:00,72.0
2023-03-17 14:52:00,74.0
2023-03-17 14:54:00,67.0
2023-03-17 14:56:00,71.0
2023-03-17 14:58:00,68.0
2023-03-17 15:00:00,70.0
2023-03-17 15:02:00,71.0
2023-03-17 15:04:00,73.0
2023-03-17 15:06:00,74.0
2023-03-17 15:08:00,74.0
2023-03-17 15:10:00,73.0
2023-03-17 15:12:00,72.0
2023-03-17 15:14:00,73.0
2023-03-17 15:16:00,76.0
2023-03-17 15:18:00,74.0
2023-03-17 15:20:00,73.0
2023-03-17 15:22:00,74.0
2023-03-17 15:24:00,78.0
2023-03-17 15:26:00,76.0
2023-03-17 15:28:00,83.0
2023-03-17 15:30:00,85.0
2023-03-17 15:32:00,89.0
2023-03-17 15:34:00,78.0
2023-03-17 15:36:00,62.0
2023-03-17 15:38:00,59.0
2023-03-17 15:40:00,66.0
2023-03-17 15:42:00,68.0
2023-03-17 15:44:00,67.0
2023-03-17 15:46:00,70.0
2023-03-17 15:48:00,69.0
2023-03-17 15:50:00,65.0
2023-03-17 15:52:00,64.0
2023-03-17 15:54:00,64.0
2023-03-17 15:56:00,66.0
2023-03-17 15:58:00,65.0
2023-03-17 16:00:00,67.0
2023-03-17 16:02:00,66.0
2023-03-17 16:04:00,77.0
2023-03-17 16:06:00,83.0
2023-03-17 16:08:00,75.0
2023-03-17 16:10:00,61.0
2023-03-17 16:12:00,60.0
2023-03-17 16:14:00,62.0
2023-03-17 16:16:00,68.0
2023-03-17 16:18:00,69.0
2023-03-17 16:20:00,68.0
2023-03-17 16:22:00,62.0
2023-03-17 16:24:00,65.0
2023-03-17 16:26:00,63.0
2023-03-17 16:28:00,63.0
2023-03-17 16:30:00,64.0
2023-03-17 16:32:00,65.0
2023-03-17 16:34:00,65.0
2023-03-17 16:36:00,65.0
2023-03-17 16:38:00,65.0
2023-03-17 16:40:00,74.0
2023-03-17 16:42:00,68.0
2023-03-17 16:44:00,67.0
2023-03-17 16:46:00,77.0
2023-03-17 16:48:00,61.0
2023-03-17 16:50:00,70.0
2023-03-17 16:52:00,77.0
2023-03-17 16:54:00,84.0
2023-03-17 16:56:00,72.0
2023-03-17 16:58:00,74.0
2023-03-17 17:00:00,74.0
2023-03-17 17:02:00,66.0
2023-03-17 17:04:00,73.0
2023-03-17 17:06:00,81.0
2023-03-17 17:08:00,82.0
2023-03-17 17:10:00,80.0
2023-03-17 17:12:00,73.0
2023-03-17 17:14:00,66.0
2023-03-17 17:16:00,72.0
2023-03-17 17:18:00,75.0
2023-03-17 17:20:00,79.0
2023-03-17 17:22:00,86.0
2023-03-17 17:24:00,85.0
2023-03-17 17:26:00,73.0
2023-03-17 17:28:00,72.0
2023-03-17 17:30:00,78.0
2023-03-17 17:32:00,83.0
2023-03-17 17:34:00,82.0
2023-03-17 17:36:00,82.0
2023-03-17 17:38:00,76.0
2023-03-17 17:40:00,75.0
2023-03-17 17:42:00,75.0
2023-03-17 17:44:00,75.0
2023-03-17 17:46:00,70.0
2023-03-17 17:48:00,72.0
2023-03-17 17:50:00,81.0
2023-03-17 17:52:00,78.0
2023-03-17 17:54:00,73.0
2023-03-17 17:56:00,73.0
2023-03-17 17:58:00,70.0
2023-03-17 18:00:00,83.0
2023-03-17 18:02:00,83.0
2023-03-17 18:04:00,77.0
2023-03-17 18:06:00,74.0
2023-03-17 18:08:00,78.0
2023-03-17 18:10:00,81.0
2023-03-17 18:12:00,71.0
2023-03-17 18:14:00,62.0
2023-03-17 18:16:00,66.0
2023-03-17 18:18:00,67.0
2023-03-17 18:20:00,68.0
2023-03-17 18:22:00,70.0
2023-03-17 18:24:00,66.0
2023-03-17 18:26:00,77.0
